Year,Month,Day,Hour,Minute,DNI,Wind Speed
2019,10,3,12,30,0,4.800000000000001
2019,10,3,13,30,0,4.6000000000000005
2019,10,3,14,30,0,4.4
2019,10,3,15,30,0,4.2
2019,10,3,16,30,366,3.9000000000000004
2019,10,3,17,30,24,3.5
2019,10,3,18,30,0,3.3000000000000003
2019,10,3,19,30,0,2.6
2019,10,3,20,30,0,2.3000000000000003
2019,10,3,21,30,0,1.9000000000000001
2019,10,3,22,30,0,1.6
2019,10,3,23,30,0,1.3
2019,10,4,0,30,0,1.4000000000000001
2019,10,4,1,30,0,1.8
2019,10,4,2,30,0,2.5
2019,10,4,3,30,0,3.1
2019,10,4,4,30,0,3.5
2019,10,4,5,30,0,3.7
2019,10,4,6,30,397,4.1000000000000005
2019,10,4,7,30,699,4.6000000000000005
2019,10,4,8,30,828,5.1000000000000005
2019,10,4,9,30,731,5.5
2019,10,4,10,30,643,5.6000000000000005
2019,10,4,11,30,874,5.5
2019,10,4,12,30,823,5.4
2019,10,4,13,30,323,5.2
2019,10,4,14,30,154,4.9
2019,10,4,15,30,129,4.6000000000000005
2019,10,4,16,30,614,4.2
2019,10,4,17,30,101,3.9000000000000004
2019,10,4,18,30,0,3.9000000000000004
2019,10,4,19,30,0,4.3
2019,10,4,20,30,0,4.4
2019,10,4,21,30,0,4.4
2019,10,4,22,30,0,4.4
2019,10,4,23,30,0,4.4
2019,10,5,0,30,0,4.3
2019,10,5,1,30,0,4.2
2019,10,5,2,30,0,4.2
2019,10,5,3,30,0,4.1000000000000005
2019,10,5,4,30,0,4.1000000000000005
2019,10,5,5,30,0,4
2019,10,5,6,30,477,4.2
2019,10,5,7,30,769,4.1000000000000005
2019,10,5,8,30,889,3.7
2019,10,5,9,30,946,3.1
2019,10,5,10,30,975,2.5
2019,10,5,11,30,986,2
2019,10,5,12,30,977,1.8
2019,10,5,13,30,933,1.8
2019,10,5,14,30,907,1.8
2019,10,5,15,30,818,1.9000000000000001
2019,10,5,16,30,627,1.9000000000000001
2019,10,5,17,30,74,1.9000000000000001
2019,10,5,18,30,0,1.9000000000000001
2019,10,5,19,30,0,2.2
2019,10,5,20,30,0,2.3000000000000003
2019,10,5,21,30,0,2.4000000000000004
2019,10,5,22,30,0,2.5
2019,10,5,23,30,0,2.7
2019,10,6,0,30,0,3
2019,10,6,1,30,0,3.2
2019,10,6,2,30,0,3.3000000000000003
2019,10,6,3,30,0,3.3000000000000003
2019,10,6,4,30,0,3.3000000000000003
2019,10,6,5,30,0,3.4000000000000004
2019,10,6,6,30,259,3.7
2019,10,6,7,30,92,4.1000000000000005
2019,10,6,8,30,0,4.4
2019,10,6,9,30,0,4.6000000000000005
2019,10,6,10,30,1,4.800000000000001
2019,10,6,11,30,0,4.9
2019,10,6,12,30,2,4.9
2019,10,6,13,30,1,4.800000000000001
2019,10,6,14,30,1,4.7
2019,10,6,15,30,0,4.4
2019,10,6,16,30,0,4
2019,10,6,17,30,0,3.8000000000000003
2019,10,6,18,30,0,3.8000000000000003
2019,10,6,19,30,0,3.7
2019,10,6,20,30,0,3.8000000000000003
2019,10,6,21,30,0,3.7
2019,10,6,22,30,0,3.6
2019,10,6,23,30,0,3.7
2019,10,7,0,30,0,3.8000000000000003
2019,10,7,1,30,0,4.1000000000000005
2019,10,7,2,30,0,4.2
2019,10,7,3,30,0,4
2019,10,7,4,30,0,3.9000000000000004
2019,10,7,5,30,0,3.7
2019,10,7,6,30,0,3.6
2019,10,7,7,30,21,3.8000000000000003
2019,10,7,8,30,12,4.1000000000000005
2019,10,7,9,30,307,4.5
2019,10,7,10,30,73,4.7
2019,10,7,11,30,3,4.7
2019,10,7,12,30,117,4.7
2019,10,7,13,30,309,4.6000000000000005
2019,10,7,14,30,57,4.4
2019,10,7,15,30,1,4.2
2019,10,7,16,30,21,3.8000000000000003
2019,10,7,17,30,0,3.4000000000000004
2019,10,7,18,30,0,3.2
2019,10,7,19,30,0,2.6
2019,10,7,20,30,0,1.9000000000000001
2019,10,7,21,30,0,1.4000000000000001
2019,10,7,22,30,0,1.8
2019,10,7,23,30,0,3.3000000000000003
2019,10,8,0,30,0,4.5
2019,10,8,1,30,0,4.800000000000001
2019,10,8,2,30,0,4.6000000000000005
2019,10,8,3,30,0,4.3
2019,10,8,4,30,0,4
2019,10,8,5,30,0,3.9000000000000004
2019,10,8,6,30,0,3.9000000000000004
2019,10,8,7,30,5,4.1000000000000005
2019,10,8,8,30,1,4.3
2019,10,8,9,30,0,4.5
2019,10,8,10,30,1,4.4
2019,10,8,11,30,2,4.4
2019,10,8,12,30,2,4.4
2019,10,8,13,30,1,4.3
2019,10,8,14,30,9,4.2
2019,10,8,15,30,2,4
2019,10,8,16,30,52,3.9000000000000004
2019,10,8,17,30,0,3.9000000000000004
2019,10,8,18,30,0,3.9000000000000004
2019,10,8,19,30,0,4.1000000000000005
2019,10,8,20,30,0,4.3
2019,10,8,21,30,0,4.4
2019,10,8,22,30,0,4.5
2019,10,8,23,30,0,4.5
2019,10,9,0,30,0,4.5
2019,10,9,1,30,0,4.5
2019,10,9,2,30,0,4.6000000000000005
2019,10,9,3,30,0,4.800000000000001
2019,10,9,4,30,0,5.1000000000000005
2019,10,9,5,30,0,5.2
2019,10,9,6,30,0,5.300000000000001
2019,10,9,7,30,5,5.4
2019,10,9,8,30,0,5.4
2019,10,9,9,30,0,5.4
2019,10,9,10,30,0,5.5
2019,10,9,11,30,0,5.5
2019,10,9,12,30,0,5.5
2019,10,9,13,30,0,5.5
2019,10,9,14,30,0,5.5
2019,10,9,15,30,0,5.4
2019,10,9,16,30,0,5.300000000000001
2019,10,9,17,30,0,5.300000000000001
2019,10,9,18,30,0,5.300000000000001
2019,10,9,19,30,0,5.2
2019,10,9,20,30,0,5.1000000000000005
2019,10,9,21,30,0,5
2019,10,9,22,30,0,4.9
2019,10,9,23,30,0,4.9
2019,10,10,0,30,0,4.800000000000001
2019,10,10,1,30,0,4.9
2019,10,10,2,30,0,4.9
2019,10,10,3,30,0,5
2019,10,10,4,30,0,5
2019,10,10,5,30,0,5
2019,10,10,6,30,167,5.300000000000001
2019,10,10,7,30,669,5.6000000000000005
2019,10,10,8,30,796,5.7
2019,10,10,9,30,824,5.7
2019,10,10,10,30,532,5.6000000000000005
2019,10,10,11,30,271,5.5
2019,10,10,12,30,676,5.4
2019,10,10,13,30,874,5.4
2019,10,10,14,30,827,5.6000000000000005
2019,10,10,15,30,518,5.6000000000000005
2019,10,10,16,30,19,5.4
2019,10,10,17,30,0,5.300000000000001
2019,10,10,18,30,0,5.2
2019,10,10,19,30,0,5.5
2019,10,10,20,30,0,5.6000000000000005
2019,10,10,21,30,0,5.5
2019,10,10,22,30,0,5.300000000000001
2019,10,10,23,30,0,5.2
2019,10,11,0,30,0,5.2
2019,10,11,1,30,0,5.2
2019,10,11,2,30,0,5.2
2019,10,11,3,30,0,5.2
2019,10,11,4,30,0,5.2
2019,10,11,5,30,0,5.2
2019,10,11,6,30,286,5.300000000000001
2019,10,11,7,30,635,5.6000000000000005
2019,10,11,8,30,779,5.6000000000000005
2019,10,11,9,30,753,5.5
2019,10,11,10,30,189,5.4
2019,10,11,11,30,31,5.2
2019,10,11,12,30,18,5.1000000000000005
2019,10,11,13,30,6,5.1000000000000005
2019,10,11,14,30,112,5.2
2019,10,11,15,30,2,5.300000000000001
2019,10,11,16,30,433,5.2
2019,10,11,17,30,0,5.2
2019,10,11,18,30,0,5.2
2019,10,11,19,30,0,4.9
2019,10,11,20,30,0,4.7
2019,10,11,21,30,0,4.5
2019,10,11,22,30,0,4.3
2019,10,11,23,30,0,4.1000000000000005
2019,10,12,0,30,0,3.8000000000000003
2019,10,12,1,30,0,3.6
2019,10,12,2,30,0,3.4000000000000004
2019,10,12,3,30,0,3.2
2019,10,12,4,30,0,3
2019,10,12,5,30,0,2.8000000000000003
2019,10,12,6,30,129,2.9000000000000004
2019,10,12,7,30,254,2.9000000000000004
2019,10,12,8,30,29,2.7
2019,10,12,9,30,41,2.5
2019,10,12,10,30,84,2.2
2019,10,12,11,30,575,1.8
2019,10,12,12,30,545,1.5
2019,10,12,13,30,500,1.2000000000000002
2019,10,12,14,30,774,0.9
2019,10,12,15,30,276,0.7000000000000001
2019,10,12,16,30,19,0.5
2019,10,12,17,30,0,0.7000000000000001
2019,10,12,18,30,0,0.9
2019,10,12,19,30,0,1.3
2019,10,12,20,30,0,1.6
2019,10,12,21,30,0,1.8
2019,10,12,22,30,0,2
2019,10,12,23,30,0,2.2
2019,10,13,0,30,0,2.4000000000000004
2019,10,13,1,30,0,2.7
2019,10,13,2,30,0,2.9000000000000004
2019,10,13,3,30,0,3
2019,10,13,4,30,0,3
2019,10,13,5,30,0,3.1
2019,10,13,6,30,44,3.2
2019,10,13,7,30,220,3.3000000000000003
2019,10,13,8,30,452,2.7
2019,10,13,9,30,391,1.9000000000000001
2019,10,13,10,30,373,1.3
2019,10,13,11,30,326,0.8
2019,10,13,12,30,424,0.5
2019,10,13,13,30,456,0.5
2019,10,13,14,30,629,0.8
2019,10,13,15,30,247,1.3
2019,10,13,16,30,83,2
2019,10,13,17,30,0,2.4000000000000004
2019,10,13,18,30,0,2.6
2019,10,13,19,30,0,2.4000000000000004
2019,10,13,20,30,0,2.3000000000000003
2019,10,13,21,30,0,2.2
2019,10,13,22,30,0,1.9000000000000001
2019,10,13,23,30,0,1.8
2019,10,14,0,30,0,1.6
2019,10,14,1,30,0,1.4000000000000001
2019,10,14,2,30,0,1.6
2019,10,14,3,30,0,1.9000000000000001
2019,10,14,4,30,0,1.9000000000000001
2019,10,14,5,30,0,2
2019,10,14,6,30,162,2.3000000000000003
2019,10,14,7,30,282,2.5
2019,10,14,8,30,78,2.3000000000000003
2019,10,14,9,30,182,2.1
2019,10,14,10,30,918,2
2019,10,14,11,30,935,2.1
2019,10,14,12,30,931,2.4000000000000004
2019,10,14,13,30,905,2.7
2019,10,14,14,30,849,2.8000000000000003
2019,10,14,15,30,737,2.6
2019,10,14,16,30,494,2.3000000000000003
2019,10,14,17,30,0,2.3000000000000003
2019,10,14,18,30,0,2.3000000000000003
2019,10,14,19,30,0,2.2
2019,10,14,20,30,0,2.2
2019,10,14,21,30,0,2.3000000000000003
2019,10,14,22,30,0,2.4000000000000004
2019,10,14,23,30,0,2.6
2019,10,15,0,30,0,2.7
2019,10,15,1,30,0,2.8000000000000003
2019,10,15,2,30,0,2.8000000000000003
2019,10,15,3,30,0,2.7
2019,10,15,4,30,0,2.6
2019,10,15,5,30,0,2.5
2019,10,15,6,30,240,2.4000000000000004
2019,10,15,7,30,615,2.4000000000000004
2019,10,15,8,30,776,2.2
2019,10,15,9,30,868,1.7000000000000002
2019,10,15,10,30,920,1.3
2019,10,15,11,30,917,0.9
2019,10,15,12,30,803,0.6000000000000001
2019,10,15,13,30,901,0.7000000000000001
2019,10,15,14,30,844,1.1
2019,10,15,15,30,733,1.6
2019,10,15,16,30,487,2
2019,10,15,17,30,0,2.3000000000000003
2019,10,15,18,30,0,2.4000000000000004
2019,10,15,19,30,0,2.3000000000000003
2019,10,15,20,30,0,2.2
2019,10,15,21,30,0,2.2
2019,10,15,22,30,0,2.3000000000000003
2019,10,15,23,30,0,2.4000000000000004
2019,10,16,0,30,0,2.5
2019,10,16,1,30,0,2.6
2019,10,16,2,30,0,2.6
2019,10,16,3,30,0,2.8000000000000003
2019,10,16,4,30,0,3
2019,10,16,5,30,0,3.2
2019,10,16,6,30,0,3.4000000000000004
2019,10,16,7,30,0,4
2019,10,16,8,30,18,4.5
2019,10,16,9,30,22,4.800000000000001
2019,10,16,10,30,72,5
2019,10,16,11,30,0,5.1000000000000005
2019,10,16,12,30,0,5.5
2019,10,16,13,30,0,5.9
2019,10,16,14,30,0,6.1000000000000005
2019,10,16,15,30,0,6.1000000000000005
2019,10,16,16,30,0,5.5
2019,10,16,17,30,0,4.800000000000001
2019,10,16,18,30,0,4.5
2019,10,16,19,30,0,5.4
2019,10,16,20,30,0,3.9000000000000004
2019,10,16,21,30,0,4.1000000000000005
2019,10,16,22,30,0,7.9
2019,10,16,23,30,0,9.3
2019,10,17,0,30,0,8.3
2019,10,17,1,30,0,7.6000000000000005
2019,10,17,2,30,0,7.4
2019,10,17,3,30,0,7.1000000000000005
2019,10,17,4,30,0,7
2019,10,17,5,30,0,6.9
2019,10,17,6,30,5,7
2019,10,17,7,30,44,7.300000000000001
2019,10,17,8,30,236,7.4
2019,10,17,9,30,146,7.5
2019,10,17,10,30,5,7.6000000000000005
2019,10,17,11,30,8,7.7
2019,10,17,12,30,5,7.6000000000000005
2019,10,17,13,30,38,7.5
2019,10,17,14,30,10,7.300000000000001
2019,10,17,15,30,58,7
2019,10,17,16,30,0,6.6000000000000005
2019,10,17,17,30,0,6.300000000000001
2019,10,17,18,30,0,6.2
2019,10,17,19,30,0,6
2019,10,17,20,30,0,5.9
2019,10,17,21,30,0,5.7
2019,10,17,22,30,0,5.5
2019,10,17,23,30,0,5.300000000000001
2019,10,18,0,30,0,5.1000000000000005
2019,10,18,1,30,0,4.9
2019,10,18,2,30,0,4.7
2019,10,18,3,30,0,4.4
2019,10,18,4,30,0,4.2
2019,10,18,5,30,0,4
2019,10,18,6,30,239,4.1000000000000005
2019,10,18,7,30,568,4.3
2019,10,18,8,30,761,4.3
2019,10,18,9,30,781,4.1000000000000005
2019,10,18,10,30,898,3.9000000000000004
2019,10,18,11,30,913,3.8000000000000003
2019,10,18,12,30,824,3.8000000000000003
2019,10,18,13,30,408,3.8000000000000003
2019,10,18,14,30,841,3.8000000000000003
2019,10,18,15,30,715,3.7
2019,10,18,16,30,484,3.5
2019,10,18,17,30,0,3.5
2019,10,18,18,30,0,3.6
2019,10,18,19,30,0,3.5
2019,10,18,20,30,0,3.4000000000000004
2019,10,18,21,30,0,3.2
2019,10,18,22,30,0,3.1
2019,10,18,23,30,0,3
2019,10,19,0,30,0,2.9000000000000004
2019,10,19,1,30,0,3
2019,10,19,2,30,0,2.9000000000000004
2019,10,19,3,30,0,2.7
2019,10,19,4,30,0,2.4000000000000004
2019,10,19,5,30,0,2.1
2019,10,19,6,30,278,1.8
2019,10,19,7,30,688,1.6
2019,10,19,8,30,835,1.3
2019,10,19,9,30,907,1.2000000000000002
2019,10,19,10,30,909,1.3
2019,10,19,11,30,955,1.5
2019,10,19,12,30,944,1.8
2019,10,19,13,30,916,1.9000000000000001
2019,10,19,14,30,792,2.1
2019,10,19,15,30,481,2.1
2019,10,19,16,30,277,2.2
2019,10,19,17,30,0,2.2
2019,10,19,18,30,0,2.2
2019,10,19,19,30,0,2.1
2019,10,19,20,30,0,2
2019,10,19,21,30,0,2.2
2019,10,19,22,30,0,2.2
2019,10,19,23,30,0,2
2019,10,20,0,30,0,1.5
2019,10,20,1,30,0,1
2019,10,20,2,30,0,0.8
2019,10,20,3,30,0,0.8
2019,10,20,4,30,0,0.9
2019,10,20,5,30,0,1.3
2019,10,20,6,30,3,1.5
2019,10,20,7,30,54,1.8
2019,10,20,8,30,2,2.1
2019,10,20,9,30,0,2.2
2019,10,20,10,30,0,2
2019,10,20,11,30,0,1.9000000000000001
2019,10,20,12,30,0,1.9000000000000001
2019,10,20,13,30,0,2.2
2019,10,20,14,30,0,2.8000000000000003
2019,10,20,15,30,0,3.1
2019,10,20,16,30,0,3.3000000000000003
2019,10,20,17,30,0,3.4000000000000004
2019,10,20,18,30,0,3.6
2019,10,20,19,30,0,3.9000000000000004
2019,10,20,20,30,0,4
2019,10,20,21,30,0,4
2019,10,20,22,30,0,4.1000000000000005
2019,10,20,23,30,0,4.2
2019,10,21,0,30,0,4.2
2019,10,21,1,30,0,4.2
2019,10,21,2,30,0,4.3
2019,10,21,3,30,0,4.4
2019,10,21,4,30,0,4.3
2019,10,21,5,30,0,4.1000000000000005
2019,10,21,6,30,189,4.1000000000000005
2019,10,21,7,30,614,4.2
2019,10,21,8,30,778,4.3
2019,10,21,9,30,862,4.2
2019,10,21,10,30,902,3.9000000000000004
2019,10,21,11,30,916,3.3000000000000003
2019,10,21,12,30,907,2.8000000000000003
2019,10,21,13,30,876,2.5
2019,10,21,14,30,815,2.3000000000000003
2019,10,21,15,30,692,2.1
2019,10,21,16,30,412,2
2019,10,21,17,30,0,1.9000000000000001
2019,10,21,18,30,0,1.9000000000000001
2019,10,21,19,30,0,1.9000000000000001
2019,10,21,20,30,0,1.8
2019,10,21,21,30,0,1.8
2019,10,21,22,30,0,2
2019,10,21,23,30,0,2.2
2019,10,22,0,30,0,2.4000000000000004
2019,10,22,1,30,0,2.5
2019,10,22,2,30,0,2.6
2019,10,22,3,30,0,2.6
2019,10,22,4,30,0,2.5
2019,10,22,5,30,0,2.5
2019,10,22,6,30,0,2.7
2019,10,22,7,30,0,3.2
2019,10,22,8,30,0,3.7
2019,10,22,9,30,0,4.1000000000000005
2019,10,22,10,30,0,4.3
2019,10,22,11,30,0,4.2
2019,10,22,12,30,0,3.9000000000000004
2019,10,22,13,30,0,3.9000000000000004
2019,10,22,14,30,0,4.2
2019,10,22,15,30,0,4.7
2019,10,22,16,30,0,5
2019,10,22,17,30,0,4.9
2019,10,22,18,30,0,4.7
2019,10,22,19,30,0,4
2019,10,22,20,30,0,3.7
2019,10,22,21,30,0,3.6
2019,10,22,22,30,0,3.4000000000000004
2019,10,22,23,30,0,3.2
2019,10,23,0,30,0,2.8000000000000003
2019,10,23,1,30,0,2.6
2019,10,23,2,30,0,2.9000000000000004
2019,10,23,3,30,0,3.3000000000000003
2019,10,23,4,30,0,3.6
2019,10,23,5,30,0,3.7
2019,10,23,6,30,194,4
2019,10,23,7,30,641,4.2
2019,10,23,8,30,808,4.1000000000000005
2019,10,23,9,30,890,4.1000000000000005
2019,10,23,10,30,930,4
2019,10,23,11,30,941,3.9000000000000004
2019,10,23,12,30,934,3.9000000000000004
2019,10,23,13,30,907,3.7
2019,10,23,14,30,845,3.5
2019,10,23,15,30,721,3.2
2019,10,23,16,30,427,2.9000000000000004
2019,10,23,17,30,0,3
2019,10,23,18,30,0,3
2019,10,23,19,30,0,3.2
2019,10,23,20,30,0,3.3000000000000003
2019,10,23,21,30,0,3.3000000000000003
2019,10,23,22,30,0,3.3000000000000003
2019,10,23,23,30,0,3.2
2019,10,24,0,30,0,3
2019,10,24,1,30,0,2.8000000000000003
2019,10,24,2,30,0,2.5
2019,10,24,3,30,0,2.2
2019,10,24,4,30,0,1.8
2019,10,24,5,30,0,1.5
2019,10,24,6,30,203,1.2000000000000002
2019,10,24,7,30,639,0.9
2019,10,24,8,30,797,0.9
2019,10,24,9,30,873,1.3
2019,10,24,10,30,910,1.7000000000000002
2019,10,24,11,30,918,2.2
2019,10,24,12,30,910,2.6
2019,10,24,13,30,884,2.8000000000000003
2019,10,24,14,30,822,2.9000000000000004
2019,10,24,15,30,698,2.8000000000000003
2019,10,24,16,30,400,2.9000000000000004
2019,10,24,17,30,0,3.1
2019,10,24,18,30,0,3.2
2019,10,24,19,30,0,3.1
2019,10,24,20,30,0,3
2019,10,24,21,30,0,3
2019,10,24,22,30,0,2.8000000000000003
2019,10,24,23,30,0,2.7
2019,10,25,0,30,0,2.5
2019,10,25,1,30,0,2.3000000000000003
2019,10,25,2,30,0,2.1
2019,10,25,3,30,0,1.9000000000000001
2019,10,25,4,30,0,1.8
2019,10,25,5,30,0,1.5
2019,10,25,6,30,1,1.2000000000000002
2019,10,25,7,30,36,0.8
2019,10,25,8,30,121,0.4
2019,10,25,9,30,247,0.6000000000000001
2019,10,25,10,30,351,1.2000000000000002
2019,10,25,11,30,257,1.5
2019,10,25,12,30,138,1.8
2019,10,25,13,30,241,2.1
2019,10,25,14,30,190,2.2
2019,10,25,15,30,122,2
2019,10,25,16,30,60,1.9000000000000001
2019,10,25,17,30,0,2.1
2019,10,25,18,30,0,2.3000000000000003
2019,10,25,19,30,0,2.6
2019,10,25,20,30,0,2.6
2019,10,25,21,30,0,2.6
2019,10,25,22,30,0,2.5
2019,10,25,23,30,0,2.5
2019,10,26,0,30,0,2.5
2019,10,26,1,30,0,2.4000000000000004
2019,10,26,2,30,0,2.4000000000000004
2019,10,26,3,30,0,2.3000000000000003
2019,10,26,4,30,0,2.2
2019,10,26,5,30,0,2.5
2019,10,26,6,30,80,3.1
2019,10,26,7,30,488,3.7
2019,10,26,8,30,688,3.9000000000000004
2019,10,26,9,30,626,3.5
2019,10,26,10,30,434,2.8000000000000003
2019,10,26,11,30,343,2.2
2019,10,26,12,30,372,1.8
2019,10,26,13,30,397,1.5
2019,10,26,14,30,118,1.3
2019,10,26,15,30,49,1.4000000000000001
2019,10,26,16,30,0,1.6
2019,10,26,17,30,0,1.9000000000000001
2019,10,26,18,30,0,2
2019,10,26,19,30,0,2.4000000000000004
2019,10,26,20,30,0,2.6
2019,10,26,21,30,0,2.7
2019,10,26,22,30,0,3
2019,10,26,23,30,0,3.4000000000000004
2019,10,27,0,30,0,3.9000000000000004
2019,10,27,1,30,0,4
2019,10,27,2,30,0,4.1000000000000005
2019,10,27,3,30,0,4.5
2019,10,27,4,30,0,5
2019,10,27,5,30,0,5.300000000000001
2019,10,27,6,30,0,5.5
2019,10,27,7,30,0,5.800000000000001
2019,10,27,8,30,0,6.1000000000000005
2019,10,27,9,30,0,6.5
2019,10,27,10,30,0,6.9
2019,10,27,11,30,0,7.300000000000001
2019,10,27,12,30,0,7.2
2019,10,27,13,30,0,6.4
2019,10,27,14,30,601,5.300000000000001
2019,10,27,15,30,452,4.2
2019,10,27,16,30,341,3.3000000000000003
2019,10,27,17,30,0,3.2
2019,10,27,18,30,0,3.4000000000000004
2019,10,27,19,30,0,3.5
2019,10,27,20,30,0,3.3000000000000003
2019,10,27,21,30,0,3.1
2019,10,27,22,30,0,2.9000000000000004
2019,10,27,23,30,0,2.8000000000000003
2019,10,28,0,30,0,2.7
2019,10,28,1,30,0,2.7
2019,10,28,2,30,0,2.7
2019,10,28,3,30,0,2.6
2019,10,28,4,30,0,2.5
2019,10,28,5,30,0,2.4000000000000004
2019,10,28,6,30,109,2.5
2019,10,28,7,30,559,2.6
2019,10,28,8,30,354,2.9000000000000004
2019,10,28,9,30,158,3.1
2019,10,28,10,30,142,2.8000000000000003
2019,10,28,11,30,5,2.4000000000000004
2019,10,28,12,30,10,2.1
2019,10,28,13,30,4,1.9000000000000001
2019,10,28,14,30,0,1.9000000000000001
2019,10,28,15,30,468,2
2019,10,28,16,30,335,2.1
2019,10,28,17,30,0,2.3000000000000003
2019,10,28,18,30,0,2.4000000000000004
2019,10,28,19,30,0,2.7
2019,10,28,20,30,0,2.9000000000000004
2019,10,28,21,30,0,3
2019,10,28,22,30,0,2.9000000000000004
2019,10,28,23,30,0,2.8000000000000003
2019,10,29,0,30,0,2.7
2019,10,29,1,30,0,2.6
2019,10,29,2,30,0,2.6
2019,10,29,3,30,0,2.6
2019,10,29,4,30,0,2.6
2019,10,29,5,30,0,2.7
2019,10,29,6,30,86,2.8000000000000003
2019,10,29,7,30,562,3
2019,10,29,8,30,5,3
2019,10,29,9,30,10,3
2019,10,29,10,30,0,3
2019,10,29,11,30,5,2.8000000000000003
2019,10,29,12,30,0,2.7
2019,10,29,13,30,0,2.5
2019,10,29,14,30,0,2.3000000000000003
2019,10,29,15,30,412,2.1
2019,10,29,16,30,237,1.8
2019,10,29,17,30,0,1.6
2019,10,29,18,30,0,1.5
2019,10,29,19,30,0,1.2000000000000002
2019,10,29,20,30,0,1.3
2019,10,29,21,30,0,1.3
2019,10,29,22,30,0,1.3
2019,10,29,23,30,0,1.2000000000000002
2019,10,30,0,30,0,1
2019,10,30,1,30,0,1
2019,10,30,2,30,0,1.1
2019,10,30,3,30,0,1.3
2019,10,30,4,30,0,1.4000000000000001
2019,10,30,5,30,0,1.6
2019,10,30,6,30,0,1.7000000000000002
2019,10,30,7,30,2,1.8
2019,10,30,8,30,6,1.9000000000000001
2019,10,30,9,30,43,1.9000000000000001
2019,10,30,10,30,19,1.8
2019,10,30,11,30,1,1.8
2019,10,30,12,30,4,1.7000000000000002
2019,10,30,13,30,3,1.5
2019,10,30,14,30,4,1.4000000000000001
2019,10,30,15,30,28,1.3
2019,10,30,16,30,0,1.1
2019,10,30,17,30,0,1.1
2019,10,30,18,30,0,1.1
2019,10,30,19,30,0,1.3
2019,10,30,20,30,0,1.5
2019,10,30,21,30,0,1.7000000000000002
2019,10,30,22,30,0,1.7000000000000002
2019,10,30,23,30,0,1.8
2019,10,31,0,30,0,1.9000000000000001
2019,10,31,1,30,0,2.1
2019,10,31,2,30,0,2.7
2019,10,31,3,30,0,3.6
2019,10,31,4,30,0,4.4
2019,10,31,5,30,0,4.800000000000001
2019,10,31,6,30,0,4.7
2019,10,31,7,30,0,4.800000000000001
2019,10,31,8,30,0,5
2019,10,31,9,30,0,5.1000000000000005
2019,10,31,10,30,0,5.4
2019,10,31,11,30,0,5.6000000000000005
2019,10,31,12,30,1,5.7
2019,10,31,13,30,2,5.800000000000001
2019,10,31,14,30,14,5.9
2019,10,31,15,30,4,6.2
2019,10,31,16,30,0,6.5
2019,10,31,17,30,0,6.9
2019,10,31,18,30,0,7
2019,10,31,19,30,0,7.9
2019,10,31,20,30,0,8.200000000000001
2019,10,31,21,30,0,8.5
2019,10,31,22,30,0,8.6
2019,10,31,23,30,0,8.3
2019,11,1,0,30,0,8.1
2019,11,1,1,30,0,7.7
2019,11,1,2,30,0,7.1000000000000005
2019,11,1,3,30,0,6.9
2019,11,1,4,30,0,6.300000000000001
2019,11,1,5,30,0,5.7
2019,11,1,6,30,109,5.5
2019,11,1,7,30,620,5.6000000000000005
2019,11,1,8,30,801,5.7
2019,11,1,9,30,889,5.5
2019,11,1,10,30,940,5.300000000000001
2019,11,1,11,30,959,5
2019,11,1,12,30,950,4.7
2019,11,1,13,30,917,4.5
2019,11,1,14,30,853,4.2
2019,11,1,15,30,718,3.7
2019,11,1,16,30,334,3.3000000000000003
2019,11,1,17,30,0,3.1
2019,11,1,18,30,0,3.1
2019,11,1,19,30,0,3
2019,11,1,20,30,0,3
2019,11,1,21,30,0,3
2019,11,1,22,30,0,2.9000000000000004
2019,11,1,23,30,0,2.9000000000000004
2019,11,2,0,30,0,2.7
2019,11,2,1,30,0,2.6
2019,11,2,2,30,0,2.4000000000000004
2019,11,2,3,30,0,2.2
2019,11,2,4,30,0,2.1
2019,11,2,5,30,0,2
2019,11,2,6,30,71,1.8
2019,11,2,7,30,581,1.6
2019,11,2,8,30,766,1.4000000000000001
2019,11,2,9,30,856,1.1
2019,11,2,10,30,902,0.9
2019,11,2,11,30,914,1
2019,11,2,12,30,286,1.2000000000000002
2019,11,2,13,30,548,1.4000000000000001
2019,11,2,14,30,617,1.6
2019,11,2,15,30,626,1.5
2019,11,2,16,30,217,1.5
2019,11,2,17,30,0,1.6
2019,11,2,18,30,0,1.7000000000000002
2019,11,2,19,30,0,2.2
2019,11,2,20,30,0,2.7
2019,11,2,21,30,0,3.1
2019,11,2,22,30,0,3.4000000000000004
2019,11,2,23,30,0,3.5
2019,11,3,0,30,0,3.5
2019,11,3,1,30,0,3.5
2019,11,3,2,30,0,3.5
2019,11,3,3,30,0,3.4000000000000004
2019,11,3,4,30,0,3.2
2019,11,3,5,30,0,3.1
2019,11,3,6,30,54,3.1
2019,11,3,7,30,552,3.2
2019,11,3,8,30,752,3.5
2019,11,3,9,30,849,3.5
2019,11,3,10,30,899,3.3000000000000003
2019,11,3,11,30,727,3.2
2019,11,3,12,30,644,3.2
2019,11,3,13,30,684,3.1
2019,11,3,14,30,142,3.1
2019,11,3,15,30,195,2.9000000000000004
2019,11,3,16,30,220,2.8000000000000003
2019,11,3,17,30,0,3
2019,11,3,18,30,0,3.1
2019,11,3,19,30,0,3.1
2019,11,3,20,30,0,3
